Date,Time,Season,HomeTeam,AwayTeam,HTHG,HTAG,FTR,Pregame_Prob_H,Pregame_Prob_D,Pregame_Prob_A
2023-02-06,21:15,22-23,Rio Ave,Sp Lisbon,0.0,0.0,A,0.18073009,0.21869327,0.60057664
2023-02-09,18:00,22-23,Estoril,Boavista,0.0,1.0,H,0.44450969,0.2841262,0.2713641
2023-02-10,20:15,22-23,Vizela,Chaves,0.0,0.0,D,0.41238502,0.3419045,0.24571054
2023-02-11,18:00,22-23,Arouca,Santa Clara,0.0,0.0,H,0.44703475,0.29105103,0.26191422
2023-02-11,20:30,22-23,Guimaraes,Portimonense,1.0,0.0,H,0.5361871,0.24595004,0.21786286
2023-02-12,15:30,22-23,Famalicao,Gil Vicente,0.0,0.0,A,0.40426722,0.2848555,0.31087726
2023-02-12,18:00,22-23,Sp Lisbon,Porto,0.0,0.0,A,0.35816872,0.23997752,0.4018538
2023-02-12,20:30,22-23,Maritimo,Sp Braga,1.0,2.0,A,0.11846709,0.1316253,0.7499076
2023-02-13,19:00,22-23,Rio Ave,Estoril,0.0,0.0,H,0.4499486,0.287987,0.26206437
2023-02-13,21:15,22-23,Boavista,Casa Pia,0.0,0.0,D,0.45479435,0.26761603,0.27758962
2023-02-17,20:15,22-23,Gil Vicente,Vizela,0.0,0.0,D,0.38178745,0.27680725,0.34140533
2023-02-18,18:00,22-23,Estoril,Pacos Ferreira,0.0,2.0,A,0.5308239,0.25882316,0.21035297
2023-02-18,18:00,22-23,Portimonense,Maritimo,0.0,1.0,H,0.5812,0.2344109,0.18438911
2023-02-18,20:30,22-23,Porto,Rio Ave,1.0,0.0,H,0.8517894,0.09618604,0.052024502
2023-02-19,15:30,22-23,Santa Clara,Famalicao,0.0,0.0,A,0.463715,0.2544354,0.2818496
2023-02-19,18:00,22-23,Sp Braga,Arouca,1.0,0.0,H,0.79306185,0.12189675,0.08504134
2023-02-19,20:30,22-23,Casa Pia,Guimaraes,0.0,0.0,D,0.3875939,0.30117822,0.31122792
2023-02-20,19:00,22-23,Chaves,Sp Lisbon,1.0,1.0,A,0.17117193,0.26161018,0.5672179
2023-02-20,21:15,22-23,Benfica,Boavista,0.0,0.0,H,0.8528254,0.09308468,0.05408998
2023-02-24,20:15,22-23,Famalicao,Portimonense,0.0,0.0,H,0.40506673,0.30679917,0.28813407
2023-02-25,15:30,22-23,Arouca,Casa Pia,0.0,0.0,H,0.4101809,0.31067267,0.27914637
2023-02-25,18:00,22-23,Maritimo,Santa Clara,0.0,1.0,H,0.5005929,0.24930006,0.25010702
2023-02-25,20:30,22-23,Vizela,Benfica,0.0,1.0,A,0.09959115,0.13635394,0.76405495
2023-02-26,15:30,22-23,Rio Ave,Chaves,0.0,0.0,H,0.440447,0.30302268,0.2565303
2023-02-26,18:00,22-23,Pacos Ferreira,Boavista,0.0,1.0,A,0.44611403,0.2506386,0.30324736
2023-02-26,20:30,22-23,Porto,Gil Vicente,1.0,2.0,A,0.8517894,0.09618604,0.052024502
2023-02-27,19:00,22-23,Sp Lisbon,Estoril,1.0,0.0,H,0.8355145,0.10948972,0.05499576
2023-02-27,21:15,22-23,Guimaraes,Sp Braga,2.0,0.0,H,0.22087981,0.23281267,0.54630756
2023-03-03,19:00,22-23,Boavista,Arouca,0.0,0.0,D,0.4298306,0.3078167,0.26235268
2023-03-03,21:15,22-23,Benfica,Famalicao,1.0,0.0,H,0.84696424,0.09931751,0.053718235
2023-03-04,15:30,22-23,Estoril,Vizela,0.0,2.0,A,0.3828486,0.31597218,0.3011792
2023-03-04,18:00,22-23,Portimonense,Sp Lisbon,0.0,0.0,A,0.1679289,0.20320313,0.628868
2023-03-04,20:30,22-23,Chaves,Porto,0.0,2.0,A,0.0987393,0.13726276,0.7639979
2023-03-05,15:30,22-23,Gil Vicente,Maritimo,1.0,0.0,H,0.4742789,0.2766569,0.2490642
2023-03-05,18:00,22-23,Santa Clara,Guimaraes,0.0,3.0,A,0.41638345,0.23693408,0.3466825
2023-03-05,20:30,22-23,Sp Braga,Rio Ave,1.0,0.0,H,0.79983425,0.11122035,0.08894536
2023-03-06,20:15,22-23,Casa Pia,Pacos Ferreira,0.0,1.0,H,0.49593818,0.3463016,0.15776022
2023-03-10,20:15,22-23,Porto,Estoril,2.0,1.0,H,0.85749686,0.09013006,0.052373096
2023-03-11,15:30,22-23,Chaves,Portimonense,1.0,0.0,H,0.41371506,0.30687585,0.27940908
2023-03-11,15:30,22-23,Pacos Ferreira,Santa Clara,0.0,0.0,H,0.5112921,0.22312464,0.26558328
2023-03-11,18:00,22-23,Guimaraes,Arouca,0.0,0.0,A,0.54699284,0.21951236,0.2334948
2023-03-11,20:30,22-23,Vizela,Sp Braga,0.0,1.0,A,0.117935695,0.15524937,0.7268149
2023-03-12,15:30,22-23,Rio Ave,Gil Vicente,2.0,0.0,H,0.44260886,0.30680817,0.250583
2023-03-12,18:00,22-23,Maritimo,Benfica,0.0,1.0,A,0.09852275,0.1360676,0.76540965
2023-03-12,20:30,22-23,Sp Lisbon,Boavista,2.0,0.0,H,0.79691464,0.11962728,0.08345805
2023-03-13,20:15,22-23,Famalicao,Casa Pia,1.0,0.0,H,0.41983816,0.28152046,0.29864135
2023-03-17,20:15,22-23,Santa Clara,Rio Ave,0.0,0.0,A,0.4575187,0.26315033,0.27933097
2023-03-18,15:30,22-23,Portimonense,Vizela,0.0,0.0,A,0.4233026,0.30262828,0.27406907
2023-03-18,18:00,22-23,Arouca,Pacos Ferreira,0.0,0.0,D,0.50962824,0.3730153,0.11735646
2023-03-18,18:00,22-23,Benfica,Guimaraes,3.0,0.0,H,0.8349944,0.10650534,0.05850031
2023-03-18,20:30,22-23,Estoril,Chaves,0.0,1.0,A,0.424896,0.28192392,0.2931801
2023-03-19,15:30,22-23,Casa Pia,Maritimo,1.0,0.0,H,0.46227273,0.33514822,0.20257902
2023-03-19,18:00,22-23,Sp Braga,Porto,0.0,0.0,D,0.3802798,0.2418764,0.3778438
2023-03-19,20:30,22-23,Boavista,Famalicao,0.0,0.0,A,0.41692498,0.31478405,0.26829097
2023-03-31,20:15,22-23,Estoril,Gil Vicente,1.0,0.0,H,0.4113214,0.31627533,0.27240324
2023-04-01,15:30,22-23,Vizela,Casa Pia,1.0,1.0,H,0.39892465,0.30242714,0.2986482
2023-04-01,18:00,22-23,Guimaraes,Pacos Ferreira,0.0,0.0,D,0.6629903,0.21592289,0.12108682
2023-04-01,20:30,22-23,Sp Lisbon,Santa Clara,2.0,0.0,H,0.83186895,0.11191637,0.056214646
2023-04-02,15:30,22-23,Chaves,Sp Braga,1.0,1.0,A,0.1271688,0.16009258,0.7127386
2023-04-02,15:30,22-23,Maritimo,Boavista,2.0,0.0,H,0.49928826,0.23901972,0.261692
2023-04-02,18:00,22-23,Rio Ave,Benfica,0.0,0.0,A,0.11270776,0.1690992,0.7181931
2023-04-02,20:30,22-23,Porto,Portimonense,1.0,0.0,H,0.8204527,0.09976389,0.07978335
2023-04-03,20:15,22-23,Famalicao,Arouca,0.0,0.0,A,0.37644103,0.30037257,0.3231864
2023-04-05,20:15,22-23,Gil Vicente,Sp Lisbon,0.0,0.0,D,0.12418574,0.16538762,0.7104267
2023-04-07,15:30,22-23,Santa Clara,Vizela,0.0,1.0,A,0.32744664,0.27974206,0.3928113
2023-04-07,18:00,22-23,Benfica,Porto,1.0,1.0,A,0.45181224,0.31688553,0.23130219
2023-04-07,20:30,22-23,Boavista,Guimaraes,1.0,0.0,H,0.42738524,0.26268998,0.30992478
2023-04-08,15:30,22-23,Arouca,Maritimo,1.0,0.0,H,0.5373998,0.33903813,0.12356206
2023-04-08,18:00,22-23,Pacos Ferreira,Famalicao,1.0,1.0,A,0.44943443,0.2574713,0.29309428
2023-04-08,18:00,22-23,Portimonense,Rio Ave,0.0,1.0,D,0.45115033,0.28372014,0.26512957
2023-04-08,20:30,22-23,Sp Braga,Estoril,1.0,0.0,H,0.82719827,0.11502544,0.05777631
2023-04-09,18:00,22-23,Casa Pia,Sp Lisbon,2.0,2.0,A,0.12841715,0.15589988,0.715683
2023-04-10,20:15,22-23,Gil Vicente,Chaves,0.0,0.0,D,0.38410208,0.32312465,0.29277334
2023-04-14,20:15,22-23,Famalicao,Guimaraes,1.0,0.0,H,0.39406183,0.26248142,0.34345675
2023-04-15,15:30,22-23,Estoril,Portimonense,0.0,0.0,A,0.4513854,0.26395386,0.28466073
2023-04-15,15:30,22-23,Maritimo,Pacos Ferreira,2.0,0.0,H,0.5557861,0.22847031,0.21574365
2023-04-15,18:00,22-23,Chaves,Benfica,0.0,0.0,H,0.09270731,0.13347374,0.7738189
2023-04-15,20:30,22-23,Porto,Santa Clara,1.0,0.0,H,0.86803645,0.08741331,0.04455021
2023-04-16,15:30,22-23,Rio Ave,Casa Pia,0.0,1.0,D,0.37297907,0.31878433,0.30823666
2023-04-16,18:00,22-23,Sp Braga,Gil Vicente,1.0,0.0,H,0.82719827,0.11502544,0.05777631
2023-04-16,20:30,22-23,Sp Lisbon,Arouca,0.0,1.0,D,0.7190505,0.17107964,0.109869875
2023-04-17,20:15,22-23,Vizela,Boavista,0.0,0.0,D,0.44915944,0.3437177,0.20712279
2023-04-21,20:15,22-23,Casa Pia,Sp Braga,0.0,0.0,A,0.1271688,0.16009258,0.7127386
2023-04-22,15:30,22-23,Famalicao,Maritimo,0.0,2.0,H,0.5339779,0.3240617,0.14196041
2023-04-22,18:00,22-23,Boavista,Rio Ave,3.0,1.0,H,0.43622914,0.29745498,0.2663159
2023-04-22,20:30,22-23,Pacos Ferreira,Porto,0.0,0.0,A,0.11915588,0.118319064,0.762525
2023-04-23,15:30,22-23,Portimonense,Gil Vicente,0.0,0.0,H,0.43830892,0.31090483,0.25078622
2023-04-23,18:00,22-23,Benfica,Estoril,1.0,0.0,H,0.8354855,0.08736943,0.07714507
2023-04-23,18:00,22-23,Santa Clara,Chaves,0.0,0.0,D,0.42343828,0.2796823,0.29687944
2023-04-23,20:30,22-23,Arouca,Vizela,1.0,0.0,H,0.36932462,0.29243997,0.3382354
2023-04-24,20:15,22-23,Guimaraes,Sp Lisbon,0.0,0.0,A,0.15741092,0.1835746,0.65901446
2023-04-28,20:15,22-23,Rio Ave,Arouca,0.0,0.0,H,0.40419185,0.27664614,0.31916204
2023-04-29,15:30,22-23,Maritimo,Guimaraes,0.0,1.0,A,0.44686744,0.26528564,0.28784695
2023-04-29,15:30,22-23,Sp Braga,Portimonense,3.0,1.0,H,0.8340417,0.10770405,0.058254294
2023-04-29,18:00,22-23,Chaves,Casa Pia,1.0,0.0,H,0.41388083,0.27985132,0.30626786
2023-04-29,18:00,22-23,Vizela,Pacos Ferreira,0.0,2.0,A,0.4340934,0.34338903,0.2225176
2023-04-29,20:30,22-23,Gil Vicente,Benfica,0.0,0.0,A,0.09155469,0.122887656,0.7855576
2023-04-30,15:30,22-23,Estoril,Santa Clara,2.0,0.0,H,0.51312447,0.26075345,0.2261221
2023-04-30,18:00,22-23,Porto,Boavista,0.0,0.0,H,0.85749686,0.09013006,0.052373096
2023-04-30,20:30,22-23,Sp Lisbon,Famalicao,1.0,0.0,H,0.7914506,0.1228459,0.085703515
2023-05-05,20:15,22-23,Casa Pia,Portimonense,0.0,0.0,D,0.40473023,0.32010984,0.2751599
2023-05-06,15:30,22-23,Santa Clara,Gil Vicente,2.0,0.0,H,0.4729405,0.2410609,0.28599858
2023-05-06,18:00,22-23,Boavista,Estoril,0.0,0.0,H,0.50099385,0.25864854,0.24035764
2023-05-06,20:30,22-23,Benfica,Sp Braga,0.0,0.0,H,0.45667353,0.24430029,0.29902613
2023-05-07,15:30,22-23,Maritimo,Rio Ave,1.0,2.0,D,0.39521736,0.26629788,0.33848476
2023-05-07,18:00,22-23,Guimaraes,Vizela,2.0,0.0,H,0.5525639,0.22732536,0.22011076
2023-05-07,20:30,22-23,Pacos Ferreira,Sp Lisbon,0.0,2.0,A,0.09663555,0.11233606,0.79102844
2023-05-08,19:00,22-23,Famalicao,Chaves,0.0,0.0,A,0.38060296,0.28341228,0.3359847
2023-05-08,21:15,22-23,Arouca,Porto,0.0,1.0,A,0.14759493,0.19469489,0.6577102
2023-05-12,20:15,22-23,Gil Vicente,Boavista,1.0,0.0,H,0.44846472,0.2827748,0.2687605
2023-05-13,15:30,22-23,Chaves,Pacos Ferreira,0.0,0.0,H,0.51013124,0.3274641,0.16240464
2023-05-13,15:30,22-23,Vizela,Famalicao,0.0,0.0,D,0.383422,0.31808248,0.29849553
2023-05-13,18:00,22-23,Portimonense,Benfica,1.0,3.0,A,0.100547075,0.12324664,0.77620625
2023-05-13,20:30,22-23,Sp Lisbon,Maritimo,0.0,1.0,H,0.8562949,0.09975753,0.043947596
2023-05-14,15:30,22-23,Rio Ave,Guimaraes,0.0,0.0,A,0.4041524,0.27904788,0.31679976
2023-05-14,18:00,22-23,Sp Braga,Santa Clara,3.0,1.0,H,0.8100883,0.10792427,0.08198753
2023-05-14,20:30,22-23,Porto,Casa Pia,0.0,1.0,H,0.85749686,0.09013006,0.052373096
2023-05-15,20:15,22-23,Estoril,Arouca,0.0,0.0,H,0.39765605,0.2897044,0.3126395
2023-05-19,20:15,22-23,Maritimo,Vizela,0.0,0.0,H,0.40401107,0.2696501,0.32633877
2023-05-20,15:30,22-23,Arouca,Chaves,0.0,0.0,H,0.39851373,0.29580787,0.30567837
2023-05-20,15:30,22-23,Santa Clara,Portimonense,1.0,0.0,H,0.5116689,0.21892676,0.26940432
2023-05-20,18:00,22-23,Boavista,Sp Braga,0.0,0.0,D,0.12355311,0.1670323,0.7094146
2023-05-20,20:30,22-23,Famalicao,Porto,2.0,2.0,A,0.111517526,0.1403892,0.74809325
2023-05-21,15:30,22-23,Guimaraes,Gil Vicente,0.0,0.0,H,0.5740649,0.1909596,0.23497549
2023-05-21,18:00,22-23,Casa Pia,Estoril,0.0,0.0,D,0.45648414,0.30876264,0.23475327
2023-05-21,18:00,22-23,Pacos Ferreira,Rio Ave,1.0,1.0,H,0.38457316,0.27810082,0.33732605
2023-05-21,20:30,22-23,Sp Lisbon,Benfica,2.0,0.0,D,0.36901462,0.2638712,0.3671142
2023-05-26,19:00,22-23,Rio Ave,Famalicao,0.0,2.0,D,0.4036221,0.30853727,0.28784066
2023-05-26,21:15,22-23,Vizela,Sp Lisbon,1.0,1.0,A,0.124561965,0.16542216,0.7100159
2023-05-27,12:45,22-23,Gil Vicente,Casa Pia,0.0,0.0,H,0.43288824,0.2874811,0.27963063
2023-05-27,15:30,22-23,Chaves,Boavista,0.0,2.0,A,0.3963437,0.29918265,0.3044737
2023-05-27,15:30,22-23,Estoril,Maritimo,1.0,0.0,H,0.5459289,0.2416406,0.21243054
2023-05-27,18:00,22-23,Benfica,Santa Clara,2.0,0.0,H,0.86365557,0.09031526,0.046029177
2023-05-27,18:00,22-23,Portimonense,Arouca,0.0,0.0,A,0.394761,0.289204,0.31603497
2023-05-27,18:00,22-23,Porto,Guimaraes,3.0,0.0,H,0.84293574,0.09842211,0.058642194
2023-05-27,20:30,22-23,Sp Braga,Pacos Ferreira,2.0,0.0,H,0.8152145,0.10860722,0.0761783
2023-08-11,20:15,23-24,Sp Braga,Famalicao,1.0,0.0,A,0.52524644,0.19055364,0.2841999
2023-08-12,15:30,23-24,Gil Vicente,Portimonense,2.0,0.0,H,0.4546155,0.20811172,0.33727276
2023-08-12,18:00,23-24,Farense,Casa Pia,0.0,1.0,A,0.4546155,0.20811172,0.33727276
2023-08-12,20:30,23-24,Sp Lisbon,Vizela,2.0,0.0,H,0.6218935,0.1577249,0.22038159
2023-08-13,15:30,23-24,Rio Ave,Chaves,0.0,0.0,H,0.489463,0.21776396,0.292773
2023-08-13,18:00,23-24,Estrela,Guimaraes,0.0,1.0,A,0.44980767,0.21560872,0.3345836
2023-08-13,20:30,23-24,Arouca,Estoril,1.0,1.0,H,0.45881432,0.21874446,0.3224412
2023-08-14,18:45,23-24,Moreirense,Porto,0.0,0.0,A,0.48046848,0.22815627,0.2913752
2023-08-14,20:45,23-24,Boavista,Benfica,0.0,1.0,H,0.48046848,0.22815627,0.2913752
2023-08-18,20:15,23-24,Casa Pia,Sp Lisbon,0.0,1.0,A,0.41878948,0.2281235,0.35308695
2023-08-19,15:30,23-24,Guimaraes,Gil Vicente,0.0,0.0,H,0.27246052,0.15748852,0.57005095
2023-08-19,18:00,23-24,Chaves,Sp Braga,1.0,1.0,A,0.39162967,0.25252658,0.35584378
2023-08-19,20:30,23-24,Benfica,Estrela,0.0,0.0,H,0.58562,0.18616869,0.2282113
2023-08-19,20:30,23-24,Portimonense,Boavista,0.0,3.0,A,0.3418498,0.20258793,0.45556226
2023-08-20,15:30,23-24,Estoril,Rio Ave,0.0,0.0,H,0.2704671,0.15455289,0.57498
2023-08-20,18:00,23-24,Porto,Farense,1.0,1.0,H,0.6829952,0.20129177,0.11571302
2023-08-20,20:30,23-24,Vizela,Arouca,1.0,1.0,D,0.38516277,0.17555764,0.4392796
2023-08-21,20:15,23-24,Famalicao,Moreirense,0.0,0.0,D,0.40908757,0.3813146,0.20959783
2023-08-25,20:15,23-24,Estrela,Estoril,0.0,0.0,H,0.35373756,0.20810041,0.43816206
2023-08-26,15:30,23-24,Arouca,Portimonense,0.0,1.0,D,0.33839867,0.46950525,0.19209613
2023-08-26,18:00,23-24,Farense,Chaves,4.0,0.0,H,0.4679554,0.25373432,0.27831027
2023-08-26,20:30,23-24,Gil Vicente,Benfica,0.0,1.0,A,0.35204962,0.3537847,0.29416567
2023-08-27,15:30,23-24,Boavista,Casa Pia,0.0,1.0,D,0.5930469,0.23121424,0.17573889
2023-08-27,18:00,23-24,Guimaraes,Vizela,0.0,0.0,H,0.74054456,0.14529803,0.11415738
2023-08-27,20:30,23-24,Sp Lisbon,Famalicao,0.0,0.0,H,0.5900059,0.23877397,0.17122018
2023-08-28,20:15,23-24,Rio Ave,Porto,0.0,0.0,A,0.2708274,0.23745212,0.4917205
2023-09-01,20:15,23-24,Vizela,Gil Vicente,0.0,0.0,H,0.35717794,0.18174963,0.4610724
2023-09-02,15:30,23-24,Casa Pia,Rio Ave,1.0,0.0,D,0.35162628,0.38632935,0.26204434
2023-09-02,18:00,23-24,Famalicao,Farense,0.0,0.0,H,0.32418203,0.31741878,0.3583992
2023-09-02,18:00,23-24,Portimonense,Estrela,1.0,1.0,D,0.35867116,0.2506198,0.39070898
2023-09-02,20:30,23-24,Benfica,Guimaraes,3.0,0.0,H,0.40968698,0.20981325,0.3804998
2023-09-03,15:30,23-24,Chaves,Moreirense,0.0,1.0,A,0.3448052,0.23221637,0.42297837
2023-09-03,15:30,23-24,Estoril,Boavista,1.0,2.0,A,0.16572821,0.15757875,0.6766931
2023-09-03,18:00,23-24,Porto,Arouca,0.0,0.0,D,0.6533508,0.23361178,0.11303745
2023-09-03,20:30,23-24,Sp Braga,Sp Lisbon,0.0,1.0,D,0.38827026,0.21742776,0.394302
2023-09-09,18:00,23-24,Moreirense,Sp Braga,2.0,1.0,A,0.3450905,0.34262624,0.31228325
2023-09-15,19:15,23-24,Estrela,Porto,0.0,1.0,A,0.23860738,0.23634718,0.52504545
2023-09-16,15:30,23-24,Rio Ave,Famalicao,0.0,1.0,D,0.38333872,0.26654178,0.35011953
2023-09-16,18:00,23-24,Farense,Sp Braga,2.0,0.0,H,0.38963032,0.2180424,0.39232725
2023-09-16,20:30,23-24,Vizela,Benfica,0.0,2.0,A,0.14152898,0.14683196,0.71163905
2023-09-17,15:30,23-24,Arouca,Casa Pia,0.0,0.0,A,0.32052934,0.33112386,0.3483468
2023-09-17,15:30,23-24,Gil Vicente,Estoril,3.0,0.0,H,0.40145662,0.34104487,0.25749847
2023-09-17,18:00,23-24,Guimaraes,Portimonense,1.0,0.0,A,0.58746314,0.2740838,0.13845302
2023-09-17,20:30,23-24,Sp Lisbon,Moreirense,0.0,0.0,H,0.8113235,0.12207331,0.06660319
2023-09-18,20:15,23-24,Boavista,Chaves,4.0,0.0,H,0.8170697,0.114222325,0.06870797
2023-09-22,20:15,23-24,Famalicao,Arouca,1.0,0.0,H,0.33762717,0.33058342,0.3317894
2023-09-23,15:30,23-24,Estoril,Vizela,0.0,0.0,D,0.43664104,0.27147487,0.29188406
2023-09-23,15:30,23-24,Moreirense,Farense,1.0,0.0,H,0.31788942,0.27740347,0.40470716
2023-09-23,18:00,23-24,Casa Pia,Guimaraes,0.0,0.0,D,0.33861715,0.3846837,0.2766992
2023-09-23,20:30,23-24,Porto,Gil Vicente,1.0,1.0,H,0.6163856,0.1953134,0.18830098
2023-09-24,15:30,23-24,Chaves,Estrela,0.0,1.0,D,0.34909973,0.24794783,0.40295246
2023-09-24,18:00,23-24,Portimonense,Benfica,0.0,2.0,A,0.13997678,0.16122101,0.6988022
2023-09-24,20:30,23-24,Sp Braga,Boavista,2.0,1.0,H,0.14463373,0.15963218,0.6957341
2023-09-25,20:15,23-24,Sp Lisbon,Rio Ave,2.0,0.0,H,0.8355886,0.10201394,0.06239747
2023-09-28,20:15,23-24,Estrela,Sp Braga,0.0,1.0,A,0.2759658,0.26678059,0.45725363
2023-09-29,20:15,23-24,Benfica,Porto,0.0,0.0,H,0.615825,0.23028132,0.15389371
2023-09-30,15:30,23-24,Vizela,Portimonense,0.0,2.0,A,0.36487767,0.3766131,0.25850922
2023-09-30,18:00,23-24,Boavista,Famalicao,1.0,1.0,D,0.51356107,0.25050852,0.23593041
2023-09-30,20:30,23-24,Farense,Sp Lisbon,1.0,2.0,A,0.1499921,0.16630052,0.68370736
2023-10-01,15:30,23-24,Arouca,Chaves,0.0,0.0,A,0.4048692,0.33907682,0.25605404
2023-10-01,18:00,23-24,Guimaraes,Estoril,0.0,2.0,H,0.51320195,0.32349014,0.16330792
2023-10-01,20:30,23-24,Rio Ave,Moreirense,0.0,2.0,A,0.44062477,0.26826614,0.29110909
2023-10-02,20:15,23-24,Gil Vicente,Casa Pia,0.0,0.0,H,0.3630426,0.24070531,0.3962521
2023-10-06,20:15,23-24,Moreirense,Boavista,1.0,1.0,D,0.38432696,0.23899992,0.37667307
2023-10-07,15:30,23-24,Chaves,Gil Vicente,1.0,2.0,H,0.2975117,0.22221136,0.48027697
2023-10-07,15:30,23-24,Farense,Vizela,0.0,0.0,D,0.38880774,0.37594625,0.23524605
2023-10-07,18:00,23-24,Sp Braga,Rio Ave,0.0,1.0,H,0.7366683,0.18403299,0.07929876
2023-10-07,20:30,23-24,Estoril,Benfica,0.0,0.0,A,0.16524169,0.12010721,0.7146511
2023-10-08,15:30,23-24,Casa Pia,Estrela,0.0,0.0,A,0.3566442,0.37181237,0.2715434
2023-10-08,15:30,23-24,Famalicao,Guimaraes,0.0,2.0,A,0.33976984,0.32094014,0.33929005
2023-10-08,18:00,23-24,Porto,Portimonense,1.0,0.0,H,0.70974904,0.16182989,0.12842105
2023-10-08,20:30,23-24,Sp Lisbon,Arouca,1.0,0.0,H,0.84678596,0.09562104,0.057593025
2023-10-27,20:15,23-24,Arouca,Moreirense,0.0,1.0,A,0.41708747,0.2430432,0.33986938
2023-10-28,15:30,23-24,Portimonense,Estoril,1.0,0.0,H,0.46977133,0.25540003,0.27482864
2023-10-28,18:00,23-24,Benfica,Casa Pia,1.0,0.0,D,0.84105176,0.0986242,0.060324095
2023-10-28,18:00,23-24,Guimaraes,Chaves,3.0,0.0,H,0.69744974,0.17809638,0.12445391
2023-10-28,20:30,23-24,Gil Vicente,Sp Braga,1.0,0.0,D,0.35924625,0.22325034,0.41750336
2023-10-29,15:30,23-24,Rio Ave,Farense,2.0,2.0,A,0.39380208,0.2840371,0.32216075
2023-10-29,18:00,23-24,Estrela,Famalicao,0.0,0.0,H,0.38492677,0.25896218,0.35611105
2023-10-29,20:30,23-24,Vizela,Porto,0.0,2.0,A,0.2878408,0.23455471,0.47760454
2023-10-30,20:15,23-24,Boavista,Sp Lisbon,0.0,1.0,A,0.3790747,0.2068209,0.41410434
2023-11-03,20:15,23-24,Porto,Estoril,0.0,0.0,A,0.7804607,0.13328986,0.086249426
2023-11-04,15:30,23-24,Chaves,Benfica,0.0,0.0,A,0.107867986,0.1283623,0.7637697
2023-11-04,18:00,23-24,Famalicao,Gil Vicente,2.0,0.0,H,0.34128255,0.28961104,0.36910644
2023-11-04,20:30,23-24,Sp Braga,Portimonense,0.0,1.0,H,0.70234424,0.18539996,0.11225582
2023-11-05,15:30,23-24,Casa Pia,Vizela,0.0,0.0,A,0.42052773,0.3261776,0.25329468
2023-11-05,15:30,23-24,Moreirense,Guimaraes,0.0,0.0,H,0.38382804,0.265009,0.35116297
2023-11-05,18:00,23-24,Rio Ave,Boavista,1.0,0.0,H,0.34017828,0.25358838,0.40623337
2023-11-05,20:30,23-24,Sp Lisbon,Estrela,1.0,0.0,H,0.85242623,0.0895971,0.05797664
2023-11-06,20:15,23-24,Farense,Arouca,2.0,0.0,H,0.45324138,0.28866708,0.25809157
2023-11-10,20:15,23-24,Estoril,Casa Pia,2.0,0.0,H,0.4424097,0.22193979,0.3356505
2023-11-11,15:30,23-24,Portimonense,Chaves,2.0,0.0,H,0.5050881,0.24014196,0.25476992
2023-11-11,18:00,23-24,Estrela,Moreirense,0.0,0.0,A,0.3976102,0.23100209,0.37138772
2023-11-11,18:00,23-24,Vizela,Famalicao,0.0,0.0,D,0.37794483,0.2657119,0.35634327
2023-11-11,20:30,23-24,Guimaraes,Porto,1.0,1.0,A,0.5445338,0.19567198,0.2597943
2023-11-12,15:30,23-24,Boavista,Farense,0.0,1.0,A,0.41834834,0.26914328,0.31250834
2023-11-12,15:30,23-24,Gil Vicente,Rio Ave,0.0,0.0,D,0.38677555,0.35143813,0.26178625
2023-11-12,18:00,23-24,Arouca,Sp Braga,0.0,1.0,A,0.15130612,0.124192856,0.7245011
2023-11-12,20:30,23-24,Benfica,Sp Lisbon,0.0,1.0,H,0.46105084,0.23368827,0.30526084
2023-12-01,20:30,23-24,Chaves,Vizela,1.0,1.0,H,0.4103445,0.2374461,0.35220942
2023-12-02,15:30,23-24,Farense,Guimaraes,0.0,1.0,A,0.42695585,0.22989373,0.34315044
2023-12-02,15:30,23-24,Rio Ave,Estrela,0.0,0.0,D,0.46224222,0.28092745,0.2568303
2023-12-02,18:00,23-24,Famalicao,Porto,0.0,2.0,A,0.32409388,0.23201512,0.44389096
2023-12-02,20:30,23-24,Casa Pia,Portimonense,0.0,0.0,H,0.502636,0.25105143,0.2463126
2023-12-03,15:30,23-24,Sp Braga,Estoril,1.0,1.0,H,0.80598265,0.12078403,0.07323327
2023-12-03,18:00,23-24,Moreirense,Benfica,0.0,0.0,D,0.23044859,0.24293026,0.52662116
2023-12-03,20:30,23-24,Boavista,Arouca,0.0,3.0,A,0.4597348,0.27683023,0.263435
2023-12-04,20:15,23-24,Sp Lisbon,Gil Vicente,1.0,1.0,H,0.8085473,0.09515143,0.09630122
2023-12-08,15:30,23-24,Vizela,Sp Braga,0.0,1.0,A,0.099763885,0.13533586,0.7649002
2023-12-08,18:00,23-24,Benfica,Farense,0.0,0.0,D,0.7374862,0.16823801,0.09427578
2023-12-09,15:30,23-24,Portimonense,Famalicao,0.0,1.0,D,0.3095536,0.36450064,0.3259458
2023-12-09,18:00,23-24,Guimaraes,Sp Lisbon,1.0,1.0,H,0.4780089,0.20483561,0.31715554
2023-12-09,20:30,23-24,Porto,Casa Pia,1.0,0.0,H,0.85242623,0.0895971,0.05797664
2023-12-10,15:30,23-24,Estrela,Boavista,0.0,0.0,H,0.43457437,0.26878324,0.2966424
2023-12-10,18:00,23-24,Arouca,Rio Ave,0.0,2.0,D,0.40192306,0.31165227,0.28642467
2023-12-10,20:30,23-24,Estoril,Chaves,1.0,0.0,H,0.46926418,0.27777568,0.25296018
